US1NYGN0013  42.9887  -78.2473  271.9 NY BATAVIA 3.4 WSW                             
US1NYGN0015  42.9302  -78.3570  299.0 NY CORFU 3.0 SE                                
US1NYGN0018  42.8980  -78.4315  306.3 NY DARIEN CENTER 2.2 W                         
US1NYGR0005  42.4429  -73.7866   12.2 NY NEW BALTIMORE 0.2 SE                        
US1NYGR0006  42.3605  -73.9835  229.8 NY FREEHOLD 3.4 E                              
US1NYGR0007  42.4140  -74.0090  248.7 NY GREENVILLE 0.7 E                            
US1NYGR0009  42.2959  -73.8327   61.9 NY ATHENS 2.2 NNW                              
US1NYGR0013  42.1388  -74.0870  641.9 NY TANNERSVILLE 4.5 SSE                        
US1NYGR0014  42.2602  -74.3587  583.1 NY LEXINGTON 1.5 N                             
US1NYHM0001  43.4513  -74.4712  524.9 NY SPECULATOR 10.0 SSW                         
US1NYHM0002  43.7491  -74.7493  545.3 NY INLET 2.2 ESE                               
US1NYHM0005  43.8731  -74.6326  551.4 NY LONG LAKE 12.6 SW                           
US1NYHM0006  43.9715  -74.4200  506.6 NY LONG LAKE 0.1 SSE                           
US1NYHM0008  43.9907  -74.4188  546.5 NY LONG LAKE 1.2 N                             
US1NYHM0009  43.3870  -74.6772  594.1 NY HOFFMEISTER 2.0 E                           
US1NYHM0010  43.4549  -74.4529  538.6 NY LAKE PLEASANT 2.3 WSW                       
US1NYHR0001  43.6945  -74.9864  556.0 NY BISBY GATEHOUSE AT ALC                      
US1NYHR0004  43.0166  -75.0553  150.6 NY ILION 0.8 WNW                               
US1NYHR0006  43.1051  -74.9732  219.2 NY LITTLE FALLS 7.5 NW                         
US1NYHR0009  43.7052  -74.9590  538.9 NY OLD FORGE 0.8 SE                            
US1NYHR0010  43.0925  -74.7809  274.6 NY DOLGEVILLE 0.7 SW                           
US1NYHR0012  43.1232  -74.7974  312.7 NY DOLGEVILLE 1.9 NW                           
US1NYHR0016  43.0088  -75.0539  160.9 NY ILION 0.7 WSW                               
US1NYHR0017  42.9266  -74.8702  485.9 NY JORDANVILLE 4.2 E                           
US1NYHR0018  43.1626  -74.8088  423.4 NY SALISBURY CENTER 1.8 NW                     
US1NYHR0019  43.0456  -74.8505  150.9 NY LITTLE FALLS 0.3 E                          
US1NYJF0003  44.0092  -75.5652  235.9 NY CARTHAGE 2.5 NE                             
US1NYJF0004  44.3402  -75.8478  107.9 NY ALEXANDRIA BAY 3.5 E                        
US1NYJF0005  44.2294  -76.0956   80.8 NY CLAYTON 0.6 SW                              
US1NYJF0007  44.1750  -75.7914  135.3 NY THERESA 2.8 S                               
US1NYJF0008  44.0194  -75.7655  189.0 NY FELTS MILLS 0.1 NNW                         
US1NYJF0010  43.9819  -75.9340  122.2 NY WATERTOWN 1.3 WNW                           
US1NYJF0011  43.9616  -75.6271  238.7 NY CARTHAGE 2.0 SW                             
US1NYJF0013  44.0094  -75.7770  192.3 NY BLACK RIVER 1.0 E                           
US1NYJF0019  43.9723  -75.6204  239.9 NY CARTHAGE 1.2 SW                             
US1NYJF0020  43.9708  -75.9090  151.8 NY WATERTOWN 0.2 SSE                           
US1NYJF0026  43.7122  -76.0621  189.6 NY MANNSVILLE 0.3 SE                           
US1NYJF0032  43.9669  -75.8920  159.1 NY WATERTOWN 1.0 ESE                           
US1NYJF0039  43.9941  -76.0222   97.2 NY DEXTER 1.5 SE                               
US1NYKN0003  40.6194  -73.9859    7.9 NY BROOKLYN 2.4 SW                             
